Easting,Northing,Elevation,DipAngle,DipDirection
10498.51078,5289.149358,3259.778219,51.06123603,76.58813002
10504.65833,5228.878077,3268.258235,51.13903348,78.67676522
10539.56254,5202.210403,3232.148753,51.27136768,78.8089915
10548.96175,5137.833394,3234.923492,51.19207514,80.77620176
10584.75008,5109.014806,3196.659882,51.29928782,80.83262924
10590.09436,5047.871317,3201.434113,51.21096001,82.03378153
10620.7196,5017.304057,3168.323657,51.81408795,82.58553446
10620.73694,4957.910808,3178.038928,51.81326905,82.59720848
10653.7417,4921.538115,3140.894681,52.89878212,83.99590315
10656.30396,4867.820676,3145.266886,53.03089493,83.34897811
10696.27116,4838.124051,3094.706668,54.76913691,85.44949301
10699.56026,4786.63267,3096.44868,54.8728636,84.69769651
10730.73779,4752.596837,3054.442552,56.91671795,86.99284561
10738.09192,4721.979604,3045.627828,56.91120054,87.19014752
10116.25509,6088.926514,3526.72701,45.24588744,79.42142245
10150.08195,6114.095581,3487.436432,46.80653027,78.48665703
10192.50846,6084.398966,3447.432719,48.52911547,80.54496887
10223.94019,6107.053507,3407.632172,49.16246111,79.87700434
10266.15141,6082.227295,3362.514201,51.19014349,81.25370827
10292.65251,6113.385498,3323.917074,51.31385461,81.1073477
10334.6746,6089.269531,3275.710846,52.27039284,81.6201649
10360.28068,6119.943929,3237.154521,52.30910356,81.5854598
10396.25688,6088.785726,3196.842102,52.49912737,81.68301136
10421.31519,6119.12207,3158.495336,52.81959775,81.49815545
10451.80428,6088.447673,3124.961632,52.53309542,81.23135937
10482.17603,6118.482747,3079.232574,53.11480628,81.08990516
10513.04435,6088.146403,3045.350267,52.69425347,80.5131161
10549.1884,6117.897827,2991.189536,53.58224524,80.28703369
10580.30851,6087.862752,2956.920775,53.2159175,79.7570975
10614.54077,6117.4434,2903.736488,54.32091898,79.53129122
10644.69552,6087.691976,2870.184911,54.14230491,79.28905311
10678.82707,6117.306966,2814.755269,55.41342929,78.95126926
10709.38656,6087.726318,2779.46583,55.42292081,78.96490021
10736.72498,6105.598674,2734.792063,56.67827732,78.73638858
10751.60006,6075.983683,2721.298157,56.92815304,79.06154442
10077.47843,6121.619141,3558.236003,44.3306047,78.35808833
10072.68103,6179.959513,3551.623922,44.20018485,79.00842584
10106.69832,6205.44043,3513.095215,45.78612854,78.05589403
10103.26436,6271.326945,3502.67985,45.7704159,78.27618685
10142.83451,6302.419271,3454.622813,47.74481296,77.68024063
10136.23535,6357.530273,3448.939331,47.6554959,78.06053135
10167.40926,6380.052816,3409.556427,48.53171928,77.16916866
10157.02551,6437.675496,3406.526754,48.53216231,77.15886838
10190.80208,6476.854696,3358.317525,49.62039606,76.67002855
9733.881327,6090.224854,3875.612203,41.60229947,75.23060943
9768.962606,6114.100505,3840.258931,41.32781657,75.3801353
9816.533488,6084.40389,3803.915527,43.49150238,78.1859948
9850.959859,6113.903809,3767.017415,42.57324933,79.28108963
9738.85203,6026.493693,3885.739441,41.59503649,75.28528865
9702.517639,5995.64325,3924.470764,42.44939754,75.03284523
9781.02183,5996.266825,3854.356608,43.77544534,77.9463189
9789.533488,5935.719747,3854.326172,43.99634787,86.63010789
9753.366821,5907.0212,3892.788778,46.15951757,83.7859756
9757.873922,5853.433594,3897.407471,46.82033616,77.86457818
9718.789225,5820.118083,3948.943563,50.29772958,76.42526026
9720.598877,5758.993876,3967.305806,50.49127249,71.01434807
9685.394999,5734.748006,4012.186076,43.22263921,72.61391825
9690.857971,5678.975403,4015.588481,39.66910275,86.69365529
9658.599365,5647.080241,4046.956502,43.53276731,83.84192572
9664.695435,5580.768514,4048.65918,43.55893402,82.36515942
9823.622009,6030.301371,3807.885966,43.50247372,78.0977043
9992.098897,5109.785075,3803.05072,57.01044209,89.86401529
9956.890462,5138.551664,3854.463562,54.72482753,88.73106222
9954.253581,5196.200267,3851.757528,54.96220846,82.30500996
9922.741109,5225.652857,3888.228536,53.01520344,79.71322215
9920.981201,5289.229055,3871.111471,53.64546585,74.4722849
9882.237406,5322.997803,3902.279032,47.7293473,66.58676798
9871.829264,5382.635081,3886.035319,47.98259039,65.33454819
9829.258972,5414.53065,3913.125081,47.07763736,63.9374382
9996.334351,5050.391825,3785.98704,57.62492754,102.7079816
9973.285339,5019.765165,3812.618388,59.51790859,100.225236
10024.40635,5138.270754,3761.152018,51.16116957,96.64680927
10024.72943,5196.455266,3760.202393,51.24629356,82.69828093
10065.15011,5226.151886,3718.69814,36.4549095,93.29869298
10062.38684,5281.48054,3719.1356,36.66056371,81.37253001
10099.52661,5312.797709,3683.937113,41.89953936,76.84136191
10090.80249,5372.230377,3676.200948,42.18492485,70.40723267
10128.41361,5412.503601,3629.389954,44.78470217,69.07636725
10023.04399,5019.659482,3736.272481,55.33052115,102.2820292
10054.56494,5043.416606,3711.175151,42.87607915,118.0413815
10088.32922,5013.042277,3673.729553,37.79282054,117.1106136
10141.11845,5042.982305,3658.83429,32.82369032,139.3272239
10180.65938,5016.729691,3621.545146,44.60687053,136.3858513
10230.73271,5046.958545,3599.026184,52.22349559,122.2450088
10263.25285,5017.018517,3556.387329,35.98151693,120.7688827
10308.88432,5049.35748,3531.691457,45.53300945,105.7364941
10343.72107,5020.670625,3494.792389,38.61588697,102.6028731
10386.49943,5050.367249,3454.892934,50.30767835,89.94588837
10421.50297,5020.705897,3414.502055,48.58930866,87.85311152
10459.44796,5048.608192,3365.679047,53.44534245,85.9413124
10489.3466,5018.869187,3330.978353,51.0337605,82.85679297
10060.16276,5102.634628,3718.991007,43.51861945,91.32145213
10101.75521,5132.998161,3691.383687,30.40100425,102.2547091
10148.94661,5103.720167,3668.672567,18.77694942,90.22201091
10197.86963,5139.356293,3642.83075,34.68688813,74.37342649
10240.11479,5108.847285,3610.473511,47.09022126,88.50845598
10270.1392,5138.300507,3576.327922,48.54586245,87.32111854
10306.38859,5108.75073,3540.184723,44.81657656,85.3654858
10338.78365,5131.661542,3503.170929,48.61911693,81.90261043
10384.05774,5101.964918,3454.778208,50.48161893,83.9305665
10415.0363,5126.035512,3411.429921,53.59942196,80.21185915
10455.42297,5102.340139,3362.721639,53.76868784,80.32429373
8785.962128,4845.613637,4668.284587,26.90486761,106.968637
8741.0684,4876.296249,4694.156616,26.14830526,106.4817013
8741.595606,4931.435514,4701.357707,26.05253465,105.6732824
8691.691025,4962.193848,4728.320394,25.19646273,105.11853
8694.49496,5022.215874,4734.415446,25.19801072,105.1318232
8652.146851,5055.963112,4757.363932,24.44578732,104.3705889
8660.14857,5114.294652,4760.231527,24.4364747,103.448433
8613.380208,5142.690152,4782.895915,22.82983555,102.0234081
8613.821126,5195.653061,4787.367391,22.83313413,102.0610875
8782.371017,4787.117182,4660.958293,26.92410528,108.4477934
8739.37468,4757.823847,4676.392212,26.09702039,109.9411087
8693.075724,4785.400681,4701.847046,25.36630757,109.8341187
8637.068278,4749.855245,4720.090902,24.5313611,113.0233573
8584.252909,4780.475438,4747.071045,23.3901005,112.3011851
8535.968984,4758.078283,4762.206787,22.67052297,114.4300751
8489.459106,4787.957474,4784.236938,21.28318729,113.7931278
8436.420542,4758.603149,4797.86792,20.82355772,116.395205
8376.590881,4783.046748,4821.137899,19.03041589,115.7641672
8318.768412,4747.161738,4833.233439,18.70502781,117.8679983
8830.349411,4868.286092,4649.322876,27.89146919,105.0239922
8830.263499,4929.932769,4657.377563,27.74478809,103.492127
8877.178927,4959.168894,4635.947469,28.92010956,101.0260111
8881.403557,5019.796308,4639.662313,28.83907158,99.66321699
8932.018176,5048.566364,4613.7087,30.42541892,97.48812619
8935.305819,5110.667717,4615.832967,30.33809531,95.29187208
8979.740502,5139.848694,4590.315837,32.07919905,93.28663905
8980.525742,5199.241938,4591.42631,32.10431137,91.57669429
9023.087222,5226.867182,4564.012166,33.7928687,89.70474264
9022.434736,5286.036479,4563.643229,33.80432814,87.95777192
9064.289616,5315.733103,4533.745117,35.48067488,86.4083486
9061.97251,5372.678436,4532.487712,35.51421017,85.35039898
8826.454107,4749.806753,4633.341471,27.49253717,108.7611881
8821.646133,4693.075623,4625.996419,27.58548031,109.5755086
8764.279221,4658.688843,4647.131063,26.57300586,111.8875833
8752.929047,4601.870982,4641.599854,26.80605755,112.7544683
8704.060486,4574.311279,4658.385091,26.09449498,115.3516354
8874.136317,4778.606583,4613.932129,28.29800041,106.6384089
8915.917418,4750.779465,4587.93868,28.59980742,106.7373312
8907.254533,4685.562408,4581.511312,28.93554412,108.7273588
8947.678604,4659.016968,4555.572266,29.03505506,108.7669126
8942.470806,4602.553253,4547.969482,29.29117247,109.7397352
8960.41798,4582.152618,4534.628011,29.29113974,109.7397122
8874.440511,4838.589467,4622.58724,28.09235361,105.1489963
8918.358348,4862.28286,4602.66923,29.04672205,103.2698982
8962.720821,4833.569537,4574.88383,29.27751491,103.4318455
9010.430693,4865.497587,4552.049967,30.07782811,101.131932
9057.814484,4843.131053,4522.640788,30.04914129,101.1112392
9104.404821,4872.906588,4498.968099,30.78510758,100.054727
9147.320488,4842.478742,4470.669718,30.72049257,100.0034307
9197.001546,4879.290548,4444.724284,31.43449383,98.88798748
9239.748815,4849.840864,4416.15328,31.39721126,98.85775295
9284.86084,4878.275828,4391.627889,31.38500363,98.87012113
9327.100311,4847.921288,4362.9316,31.96694455,99.32644566
9109.712784,5107.669754,4508.464518,31.85759564,90.20416354
9066.087698,5137.375219,4536.223877,32.69744534,91.10972262
9066.27309,5197.170563,4535.996338,32.70422886,88.5606215
9109.181633,5048.276505,4507.713379,31.90978423,93.15591037
9061.878041,5018.722,4535.215332,30.76971609,94.63974387
9018.438084,5048.418625,4562.871826,31.44502692,95.37086165
8972.774352,5018.487371,4587.934163,30.00443607,97.10364397
9152.980443,5018.751167,4479.96167,31.19606006,92.41704289
9151.648855,4959.710454,4478.065226,31.32235652,96.26234542
9107.071856,4932.299838,4502.739868,30.67275316,97.20456878
9153.474297,5137.654312,4480.619792,32.87855525,89.07767493
9152.312833,5196.646698,4479.620687,32.9470707,85.65337778
9201.586294,5048.575442,4450.687948,31.97383043,91.53680506
9244.79659,5018.802513,4423.634155,31.3900195,90.73049817
9243.204763,4966.396795,4423.190674,31.48513419,94.90972206
9286.655457,4936.993296,4395.041545,31.62452894,95.03916073
9201.548996,5108.085337,4450.59493,31.97641751,88.09362419
9139.516273,5496.21874,4464.097087,38.45919052,82.66281437
9138.146431,5554.058268,4459.158203,38.47734636,82.29239945
9184.822968,5407.126506,4439.948324,36.83187952,81.3892635
9229.889811,5375.310822,4411.396362,35.35148268,79.38575453
9233.227732,5315.917572,4416.116862,35.15100939,81.28524206
9277.495605,5285.546377,4389.590495,33.84867536,79.46490821
9276.643524,5233.955399,4395.653849,33.63099203,82.5624639
9320.85376,5204.746704,4369.644084,33.02829027,81.2688807
9323.282928,5145.056747,4372.369385,32.39651123,85.46875705
9371.360331,5108.178574,4344.089681,32.00954044,85.00657641
9372.090068,5048.153481,4345.197754,31.92248434,90.25777376
9414.582123,5016.413845,4318.389119,32.26846344,90.63485718
9413.72997,4957.020596,4317.184001,32.22474043,94.8681873
9456.4387,4927.031839,4288.072428,33.22792299,95.77812718
9454.967529,4870.197428,4284.140422,33.4086441,99.17729199
9496.200704,4840.500804,4253.363078,34.60710801,100.0573912
9496.554799,4788.857452,4246.337524,34.77943285,102.0862035
9536.383718,4758.127538,4213.813232,36.26487545,102.9954691
9529.986033,4697.467702,4207.920492,36.22211527,104.0322428
9565.081014,4660.457235,4175.776286,37.13362301,104.5917023
9557.828349,4605.516581,4170.659587,37.11265339,104.4491744
9571.23232,4580.558726,4156.101807,37.46601629,104.7299523
9552.867676,4554.334279,4164.605265,37.43933445,104.3012229
9181.974533,5466.522105,4435.052287,36.92033027,80.52191363
9486.541738,5759.688619,4152.237061,39.33170655,75.43862199
9989.609375,4752.286026,3777.119405,45.87906202,75.24798487
9988.672119,4688.34551,3793.026896,45.54560801,78.09986866
9981.371094,4869.699771,3771.164795,56.8490263,87.06897977
9954.51652,4839.963702,3809.670085,52.67238087,91.62355217
9918.767619,4869.048475,3861.549377,56.42856363,93.17986847
9956.717977,4781.535858,3809.259379,52.7790426,84.7124447
10021.85553,4781.603241,3736.38741,47.20348478,75.0209582
10055.39046,4758.726802,3714.135234,39.65506218,63.7421918
10063.9871,4700.436584,3726.943726,39.31800652,68.34156248
10107.18599,4676.094462,3705.297262,34.62752661,61.66041477
10117.32121,4613.35321,3715.949972,33.51477706,72.0984188
10135.64421,4586.025736,3709.965902,33.514479,72.09796037
10015.81871,4840.589142,3730.022095,46.51263383,81.74956169
10044.76489,4870.314616,3694.437073,47.53783054,81.10008981
10088.65841,4840.138163,3665.062093,35.55024077,63.84329852
10128.22526,4869.834788,3631.928182,33.05899184,64.49411222
10174.51208,4846.26091,3614.472595,29.36597934,54.91143497
10214.24703,4875.416901,3584.11497,34.00244908,54.88942784
10260.93486,4842.047328,3565.299479,37.8474231,67.91873537
10300.62594,4867.371887,3529.315857,37.85931515,67.91620371
10345.47705,4839.903407,3499.541463,43.78607126,75.8055999
10388.4978,4873.27298,3452.799591,42.65697044,76.49542857
10430.88912,4840.938451,3419.112101,45.3685295,80.98687024
10464.34916,4869.38795,3379.654368,47.64616174,80.41818961
10495.95675,4840.816706,3349.395935,49.04038929,81.75631284
10523.35022,4871.371704,3312.375539,50.07567134,81.12478038
10560.41789,4848.038884,3271.480174,51.47261598,82.04658842
9324.281057,4789.515625,4357.8243,32.40680458,101.8995692
9274.852351,4753.36174,4383.468669,32.02236352,102.5248533
9232.55958,4783.332438,4413.101359,31.63601737,102.2606599
9186.362111,4753.886937,4436.711548,31.18355701,102.9437604
9143.870288,4783.583557,4465.708903,31.03895001,102.8481885
9100.210658,4758.861486,4487.69633,30.55359613,103.7198781
9057.070522,4787.981135,4516.329834,30.26552274,103.5280123
9007.549995,4758.827159,4539.663574,29.6015013,105.3090277
8960.584085,4782.049026,4568.80839,29.48146276,105.2147694
9365.683746,4760.028753,4327.808757,33.08749207,102.3507524
9357.668793,4694.178243,4322.931152,33.31847799,104.573813
9311.907766,4664.599345,4346.800171,32.8827163,105.2391245
9309.779104,4610.676178,4338.563761,33.04911483,106.7046682
9277.772298,4584.451731,4353.348022,32.66288445,107.7007815
9290.843709,4557.22403,4340.022135,32.90526213,108.7008017
8191.638997,5373.215769,4917.263224,10.62476442,92.62238079
8191.632019,5313.939921,4916.578491,10.63185559,94.5067108
8128.543233,5286.262482,4927.799642,10.39684982,95.62921387
8128.561076,5227.048131,4926.32605,10.49744523,99.83626027
8075.855062,5197.261342,4935.048218,10.56323387,99.52117625
8072.59259,5138.036685,4933.280111,10.78548532,104.9782077
8026.253621,5115.343424,4940.695068,10.79546029,104.9408346
8015.632243,5056.423129,4939.282145,10.81946561,109.1101088
7971.384298,5025.776985,4945.381795,10.87719608,108.9609443
7959.543559,4952.719599,4942.300578,11.30096997,113.9604183
7918.681559,4922.050798,4947.340983,11.4315072,113.4849144
7905.196126,4856.40716,4944.030558,11.60809622,117.6924412
7859.273315,4832.649455,4950.192098,11.75137675,117.2029274
7842.701782,4766.654551,4946.51119,11.94674495,120.8495297
7796.411702,4743.272191,4952.463867,12.09029721,120.3064738
7779.986491,4677.242065,4947.916748,12.30778164,123.6284946
7751.855672,4649.333923,4949.678507,12.44821335,123.0542565
7749.229736,4602.843638,4944.420817,12.68418203,126.0739338
8251.117818,5402.696096,4906.31897,10.69645291,92.29323629
8314.895732,5372.877014,4892.377319,13.14207307,96.67238075
8315.787069,5313.608663,4890.440308,13.18119334,97.70878662
8371.528605,5292.896851,4875.728638,15.15602796,102.4320875
8371.830872,5233.21285,4872.115275,15.18811355,102.7367744
8419.261597,5204.283864,4857.10612,17.03006225,103.9064297
8407.350972,5130.517026,4854.635539,17.28902795,106.7034724
8250.553162,5463.938822,4906.679688,10.68988071,90.16932811
8314.198222,5493.632558,4894.144816,11.4342748,88.28030762
8372.487162,5463.709615,4880.725464,13.80156625,96.85371243
8428.971741,5493.606761,4867.044515,15.0729538,92.99818167
8469.651082,5464.117961,4854.857096,17.10273379,95.63989988
8517.134379,5491.786285,4839.716227,19.24768657,92.70971671
8567.604635,5462.024099,4820.458537,20.77743731,96.41822084
8629.023417,5491.499959,4796.216553,23.70053544,90.84482948
8478.295746,5754.164714,4859.419434,18.0863662,96.04769637
8432.648153,5731.102926,4871.119385,14.52571882,103.5609786
8521.386302,5724.786601,4842.983439,20.49649623,99.33528519
8519.736613,5672.225016,4842.029826,20.24690118,90.88160659
8476.839274,5642.406637,4856.277954,17.12747343,95.7748475
8476.129191,5583.013407,4855.273763,17.04307521,91.89642255
8432.225138,5553.14622,4867.255615,15.10361247,94.7694893
8569.497142,5754.266276,4823.948283,24.05251654,89.65767623
8620.588114,5731.260864,4800.420736,25.20843121,91.24789466
8620.162791,5672.07253,4800.841227,25.2197658,87.86156662
8664.371979,5649.756938,4780.171265,25.69246637,88.61299739
8669.825389,5590.320638,4778.297648,25.67523742,88.4200846
8468.554382,5404.724701,4853.306112,17.1222067,96.20526624
8428.007894,5374.700684,4864.086751,16.06994187,98.3575299
8372.620015,5404.196798,4879.318685,13.73857515,93.94416559
8515.214752,5375.720184,4836.568726,19.41278242,97.9115368
8515.446869,5316.422312,4833.523682,19.43615812,98.38765988
8466.803752,5293.395233,4848.608032,17.91550797,101.2900172
8459.737935,5234.69401,4846.893799,17.89216487,102.5720849
8566.781708,5405.351257,4818.86202,20.70628173,93.85935705
8793.583196,5028.308021,4687.178914,27.16067341,101.4805576
8786.403422,4962.399579,4683.540365,27.28858069,103.3041137
8841.667903,5056.468624,4664.730957,29.00720178,99.86116091
8848.601476,5114.935305,4666.092896,29.04554448,98.22481014
8891.624774,5140.364342,4643.148519,30.72961497,95.63725955
8890.210775,5199.261449,4647.153727,30.66426445,94.7413257
8934.67706,5228.958069,4620.948649,32.4422914,91.93493507
8934.360898,5286.076182,4622.126139,32.43411594,91.17648293
8979.557094,5315.529348,4592.234863,34.62530003,88.85012839
8979.077847,5374.922597,4591.557129,34.63218835,88.33327982
9019.638384,5402.375061,4561.708089,36.59871378,86.55285165
9020.227381,5461.344523,4558.473918,36.62847484,86.13918223
8754.460388,5114.484754,4715.421509,26.96681564,101.7190328
8705.377752,5137.666186,4741.613241,25.90481765,100.704211
8705.324885,5197.323985,4746.854574,25.86023161,100.0690739
8660.536621,5226.915359,4769.944336,24.34913094,99.13293754
8662.801442,5286.308604,4773.147257,24.33364024,98.91567107
8751.579315,5057.365983,4711.091309,26.89146595,101.2389417
8128.142965,5106.897743,4920.565755,12.10529772,107.3614335
8190.624532,5135.850377,4909.481934,12.24926261,106.389748
8254.570251,5105.59436,4892.986735,14.29859999,108.3623603
8315.813049,5136.292857,4880.108643,14.77378414,105.6420726
8363.513652,5099.763669,4864.55717,16.50298536,107.9228976
8132.214254,5047.461301,4915.650716,12.25352939,109.8126103
8066.042501,5019.679948,4926.952148,12.11995073,110.9574227
8196.077271,5017.155162,4899.298706,14.02615393,111.8780352
8189.622823,4961.20767,4895.442952,14.13017412,112.9810873
8125.963277,4932.092918,4906.951457,13.75125142,114.8934456
8119.940287,4873.708234,4902.037069,13.95576335,116.530397
8060.457764,4842.409327,4911.571655,13.7856259,117.8220226
8059.407837,4783.358637,4904.773153,14.02321634,119.6005212
7998.369161,4752.992584,4914.124471,13.91456987,120.5625359
7997.894002,4693.578512,4906.468262,14.17319929,122.3437793
7935.845296,4663.801737,4915.567098,14.10201766,123.062059
7933.31779,4607.390045,4908.121297,14.37769842,124.7969281
7872.781738,4580.785268,4916.894206,14.33032966,125.3293543
8255.951701,5046.335587,4887.718547,14.41304968,109.6338182
8306.475688,5018.081279,4872.264933,15.98746186,111.3137398
8301.664063,4965.473748,4867.933838,16.10663488,112.4036956
8510.527995,5017.384662,4808.670736,20.83909611,109.6192997
8505.196421,4960.929401,4803.520996,20.75357303,108.8246604
8440.55541,4932.410566,4822.047119,19.63217197,112.6123512
8435.849253,4873.435181,4815.517008,19.62593258,112.5688647
8375.478048,4842.712369,4830.420776,19.02423252,115.7223056
8566.51826,5052.962024,4792.016195,21.84544603,105.7921357
8608.914551,5025.415464,4772.198649,22.96953724,106.2477301
8596.346619,4952.430161,4768.016927,23.27942375,108.4260336
8636.774984,4922.955782,4747.087158,23.94898075,108.6630612
8636.7895,4861.277827,4738.253011,24.00382715,108.9220318
8691.178335,4845.376628,4712.285156,25.31340891,109.6129392
8562.982198,5111.905172,4799.845866,21.87566012,105.9623857
8538.12914,4864.691327,4778.296997,21.90489503,111.113095
8548.618754,4923.521459,4782.684733,21.88925341,110.2743827
8490.000651,4843.123884,4792.603149,21.21625401,113.3106211
8585.871521,4831.922073,4754.795044,23.33767909,111.9049379
7883.813924,4737.975723,4935.537801,12.78066308,121.1144956
7878.65214,4686.017151,4930.205404,13.15187036,122.8902898
7821.114787,4648.665853,4936.631673,13.08040948,123.7171135
7813.713379,4599.845662,4931.558757,13.4599602,125.3310717
7772.030151,4573.060394,4935.943237,13.4052343,126.0341227
7941.482239,4775.174383,4928.555705,12.87305529,120.1557805
7946.292908,4827.610916,4933.367554,12.51706057,118.200491
8004.229757,4864.479808,4925.734823,12.63612008,117.0988642
8003.994975,4923.944853,4931.357422,12.15714906,113.93252
8066.245972,4960.259057,4922.108643,12.28139554,112.9364254
7999.578125,5819.521647,4919.933838,11.94289723,51.30533894
7940.889669,5856.179382,4928.073324,14.2752303,72.39448084
7940.987,5915.871643,4922.802205,14.97797421,67.51655252
7935.349792,5464.888255,4956.820394,9.211676787,74.65534139
7875.463542,5494.392059,4965.281087,9.594156535,77.41161629
7875.619344,5553.975098,4962.46582,9.891611604,70.99245745
7809.989217,5580.171204,4972.693197,10.79803057,77.36698479
7786.611165,5607.773295,4975.89266,10.79809962,77.36436662
7935.273458,5405.248118,4958.76416,8.979145043,82.03890108
7871.337158,5375.277364,4969.479858,9.050906941,81.79992329
7807.257731,5405.037913,4979.155843,9.337473307,83.77256063
7762.802368,5402.900014,4986.455404,9.227618775,84.09220487
7743.474365,5432.700704,4989.095662,9.771944904,86.79854866
7981.799011,5501.476908,4948.009521,9.161061028,74.74372278
7974.010539,5560.580811,4946.148397,9.251852661,67.04674399
8015.200378,5589.623108,4938.224325,9.040817786,67.31775234
8010.052063,5641.530884,4935.095581,9.646611504,59.9125973
8062.601318,5671.025024,4925.573975,8.48908271,60.66255532
10304.91756,6644.019613,3175.019063,51.85251727,76.67709944
10269.3304,6615.398153,3226.914698,51.26071808,76.83666873
10232.59355,6652.996175,3260.219828,50.74537961,76.06886211
10201.97945,6623.449382,3304.841339,50.15121769,76.18173245
10168.62394,6652.581095,3334.707743,49.56104379,75.54372617
10143.09753,6621.782227,3372.39856,49.06175456,75.77510478
10103.55225,6647.2382,3408.593953,48.29595191,75.20722232
10341.0859,6608.888306,3139.88783,52.41412409,77.29704547
10372.89551,6643.709554,3089.185109,52.86014512,77.17024689
10407.68762,6610.327677,3053.627255,53.34296755,77.70886194
10438.82332,6643.574951,3002.825989,53.75210635,77.57927265
10472.93567,6611.264119,2966.376753,54.16861791,78.04481178
10503.42476,6643.531087,2915.374432,54.59076579,77.90142772
10536.9731,6611.705811,2878.164912,54.96391506,78.31530115
10566.79651,6643.537638,2826.827708,55.42575704,78.15270872
10599.84298,6611.629924,2788.955424,55.78935136,78.54844049
10628.9515,6643.574829,2737.113607,56.29501623,78.36973814
10661.51917,6610.988363,2698.648285,56.68313577,78.77903878
10683.54399,6617.136556,2663.837179,57.22030584,78.59447181
10698.6108,6584.148071,2650.946879,57.66180516,79.0396509
10561.10498,6441.812052,2892.692411,54.88601877,78.80829353
10530.76388,6472.737996,2926.327449,54.75922937,78.63567306
10561.13936,6376.235392,2910.510905,54.8608495,79.07502901
10530.63228,6341.158407,2961.852307,54.24194543,79.26788473
10497.03377,6376.149333,2998.536256,54.14956676,79.17428436
10466.94222,6342.852498,3047.657474,53.69582945,79.31090492
10432.96318,6378.642782,3083.787965,53.45402466,79.07286209
10398.72091,6349.835246,3136.089483,53.06614923,79.22262462
10363.42216,6384.300008,3173.150879,52.65035437,78.63797853
10328.04777,6355.119385,3225.499146,52.03980372,78.78623453
10295.25069,6385.728556,3258.529882,51.56312238,78.08151548
10264.11886,6355.990031,3304.153971,50.91042556,78.22060784
10231.87317,6385.005859,3334.959412,50.17298705,77.46187454
10206.11292,6354.396688,3372.593557,49.46663744,77.82157969
10594.40251,6341.603516,2873.334984,54.94272432,79.15808303
10603.55762,6283.439575,2876.14694,54.94777405,79.10035983
10579.21362,6259.80424,2916.126671,54.48072912,79.60704847
10586.32007,6206.649211,2919.786827,54.48294248,79.58155924
10552.59436,6177.291056,2972.756424,53.62012862,79.86493323
10624.20915,6376.320557,2821.530762,55.67126141,78.92884831
10657.10323,6341.523356,2783.855331,55.82399203,79.08214928
10666.37736,6283.293091,2786.83963,55.84806535,78.83377775
10704.55318,6259.657756,2737.691406,56.42495062,79.23730827
10712.34017,6206.512777,2741.449987,56.46211011,78.8211661
10737.85901,6190.321533,2708.291982,56.65243572,79.05009754
10743.12492,6160.786011,2708.960999,56.65243129,79.05008177
10623.8064,6441.775106,2803.634694,55.67898943,78.84292335
10655.79069,6472.70105,2748.071228,56.44074306,78.69568195
10685.16414,6442.131673,2713.468374,56.61022953,78.91856465
10709.91553,6455.191325,2672.429799,57.42109012,78.75030933
10725.85791,6424.82255,2657.096975,57.7214411,79.13631775
10593.96537,6472.634725,2837.620422,55.55759678,78.68028757
10626.40617,6010.994385,2914.691592,53.42992501,79.55549037
10635.46838,5952.804708,2917.572571,53.49112342,78.73889126
10603.35111,5918.302246,2967.768541,52.05647425,79.1893894
10607.97632,5853.14093,2978.272444,52.15548808,78.27062015
10583.03996,5822.240723,3016.900992,50.94321173,78.89596861
10590.52067,5759.686096,3023.562928,51.07073271,77.64040159
10558.80473,5729.858602,3068.604127,49.82921149,77.87331594
10558.0363,5663.866007,3086.761936,49.98419568,76.76330781
10520.08187,5635.628337,3137.457395,48.94162379,77.04220924
10527.21651,5580.687419,3144.120318,49.2257463,75.91948573
10496.68111,5558.176982,3184.6916,49.09589674,76.04430295
10507.93726,5500.056183,3188.559672,49.11805153,75.56805546
10474.93705,5461.742401,3237.11293,49.73094836,75.30692351
10481.84713,5401.762309,3246.887375,49.72643602,75.80963419
10651.23775,6034.922953,2875.19311,54.19610112,78.70606163
10690.9526,6011.934285,2826.77626,54.77972753,79.12261989
10700.28361,5953.397135,2830.209101,54.85640372,78.26617291
10730.70081,5918.050598,2797.800542,55.16158696,78.57401412
10739.99259,5874.249349,2797.327916,55.22886575,77.88468357
10368.63944,5998.094991,3247.860723,52.08941574,82.73152007
10362.11576,5938.701721,3265.055272,52.01465653,83.88135459
10324.77559,5909.511658,3316.144277,51.58185378,84.0622563
10329.77873,5849.261617,3317.650543,51.5760932,84.17713636
10302.38623,5819.223348,3354.890483,50.57451595,85.1747011
10309.84782,5755.176615,3353.696838,50.68724417,83.37840129
10338.17464,6028.298197,3281.86972,52.18770248,82.87462525
10301.16366,5998.822286,3333.542511,51.80552209,82.95304635
10271.16252,6028.635417,3365.980764,51.1337845,82.03944447
10233.30981,5999.874369,3416.450114,50.12254455,82.36260397
10196.86698,6030.811707,3452.784098,48.576967,80.11702937
10401.1156,6027.908122,3201.38943,52.43544736,82.64048965
10431.50798,5997.14384,3167.990189,51.83102903,82.08973236
10434.97571,5932.950582,3174.676966,51.81201604,82.33091461
10469.02917,5898.098551,3138.819768,50.72121762,81.27314761
10476.85246,5839.772949,3140.614889,50.80180082,80.45723262
10519.00244,5814.876322,3095.439819,50.12213242,79.99404123
10524.95581,5761.014181,3100.547262,50.25752188,78.54168766
9410.473918,6644.018311,4031.544352,40.39546371,72.29032947
9370.409068,6615.570923,4071.991496,41.19945683,71.95594054
